model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
Q3,2019,25500.0,Automatic,4000.0,Diesel,145.0,48.7,2.0
A5,2019,37000.0,Automatic,5117.0,Diesel,145.0,45.6,2.0
A5,2019,26500.0,Automatic,3797.0,Diesel,145.0,50.4,2.0
Q5,2016,22450.0,Semi-Auto,27266.0,Diesel,181.10686659420105,47.1,2.0
A4,2015,12450.0,Automatic,54549.0,Diesel,100.01760765008835,72.4,2.0
Q3,2018,26450.0,Semi-Auto,4847.0,Petrol,145.0,40.4,2.0
Q5,2017,36490.0,Semi-Auto,27838.0,Petrol,150.0,34.0,3.0
Q3,2017,20995.0,Semi-Auto,35852.0,Petrol,150.0,47.9,1.4
Q2,2019,26490.0,Semi-Auto,14291.0,Petrol,150.0,39.8,1.5
A5,2019,28500.0,Automatic,7769.0,Petrol,145.0,37.7,2.0
Q2,2019,26000.0,Semi-Auto,7499.0,Petrol,145.0,40.9,1.5
A6,2019,31500.0,Automatic,1000.0,Diesel,145.0,47.9,2.0
A3,2016,18900.0,Semi-Auto,18486.0,Hybrid,100.01760765008835,88.2063,1.4
Q5,2019,35500.0,Automatic,8417.0,Diesel,145.0,38.2,2.0
A6,2016,18900.0,Semi-Auto,38367.0,Diesel,100.01760765008835,61.4,2.0
Q3,2016,20750.0,Semi-Auto,35233.0,Petrol,181.10686659420105,42.2,2.0
A3,2017,12750.0,Manual,33761.0,Diesel,145.0,70.6,1.6
A5,2019,26990.0,Automatic,9000.0,Petrol,145.0,39.8,2.0
Q2,2018,22950.0,Semi-Auto,7441.0,Petrol,145.0,52.3,1.4
A3,2019,23940.0,Automatic,5804.0,Diesel,145.0,51.4,2.0
A4,2019,26990.0,Automatic,5556.0,Petrol,145.0,38.2,2.0
A3,2019,24990.0,Automatic,8799.0,Petrol,145.0,42.2,1.5
A3,2019,21990.0,Manual,3272.0,Diesel,145.0,55.4,2.0
Q2,2019,29950.0,Automatic,6042.0,Petrol,145.0,33.2,2.0
A4,2019,25450.0,Automatic,9181.0,Diesel,145.0,48.7,2.0
Q5,2019,30950.0,Automatic,5824.0,Diesel,145.0,39.2,2.0
Q5,2019,30950.0,Automatic,6107.0,Diesel,145.0,39.2,2.0
A5,2019,28450.0,Automatic,6621.0,Diesel,145.0,47.1,2.0
Q3,2020,34450.0,Semi-Auto,4500.0,Diesel,145.0,47.1,2.0
Q7,2017,46036.869,Automatic,38513.0,Diesel,181.10686659420105,39.2,4.0
Q2,2018,17950.0,Manual,15308.0,Petrol,145.0,55.4,1.0
Q5,2019,36990.0,Semi-Auto,6612.0,Petrol,145.0,32.1,2.0
Q5,2019,34990.0,Semi-Auto,8186.0,Petrol,145.0,32.1,2.0
A5,2019,26940.0,Automatic,69.0,Diesel,145.0,62.8,2.0
Q7,2018,46036.869,Automatic,15887.0,Diesel,145.0,39.2,4.0
A3,2019,21950.0,Automatic,9406.0,Diesel,145.0,51.4,2.0
Q5,2019,32790.0,Semi-Auto,1154.0,Diesel,145.0,38.2,2.0
A4,2019,26990.0,Automatic,5212.0,Diesel,145.0,49.6,2.0
A5,2019,28450.0,Automatic,6721.0,Diesel,145.0,47.1,2.0
Q7,2019,46036.869,Automatic,8206.0,Diesel,145.0,32.8,3.0
Q7,2019,41750.0,Semi-Auto,10492.0,Diesel,145.0,33.6,3.0
Q5,2019,35990.0,Semi-Auto,8000.0,Diesel,145.0,38.2,2.0
A3,2019,23450.0,Automatic,2500.0,Diesel,145.0,52.3,1.6
Q3,2019,32990.0,Automatic,7000.0,Diesel,145.0,47.1,2.0
Q2,2020,27450.0,Semi-Auto,2500.0,Petrol,145.0,42.2,1.5
A4,2020,30995.0,Semi-Auto,1600.0,Petrol,145.0,40.9,2.0
A5,2014,15450.0,Semi-Auto,48792.0,Diesel,125.0,58.9,2.0
Q3,2016,15750.0,Manual,31075.0,Diesel,125.0,56.5,2.0
A3,2016,16950.0,Manual,26701.0,Petrol,100.01760765008835,58.9,1.4
A6,2020,43990.0,Semi-Auto,2500.0,Diesel,145.0,37.7,3.0
Q2,2019,28750.0,Semi-Auto,4502.0,Diesel,145.0,44.8,2.0
Q5,2018,33450.0,Semi-Auto,10443.0,Petrol,145.0,40.4,2.0
A5,2020,40990.0,Semi-Auto,2900.0,Diesel,145.0,44.8,2.0
A3,2019,22450.0,Semi-Auto,6575.0,Diesel,145.0,52.3,1.6
Q3,2015,18350.0,Manual,19379.0,Petrol,145.0,49.6,1.4
Q3,2019,31490.0,Automatic,7753.0,Petrol,145.0,31.7,2.0
Q3,2019,29950.0,Automatic,11020.0,Petrol,145.0,31.7,2.0
Q5,2019,32950.0,Automatic,9140.0,Diesel,145.0,38.2,2.0
Q5,2019,30900.0,Automatic,5291.0,Diesel,145.0,39.2,2.0
A4,2019,26000.0,Automatic,1000.0,Diesel,145.0,47.9,2.0
A4,2019,23000.0,Manual,1000.0,Petrol,145.0,39.2,2.0
Q2,2019,30500.0,Automatic,1000.0,Petrol,145.0,33.2,2.0
A3,2017,19750.0,Semi-Auto,17771.0,Diesel,100.01760765008835,61.4,2.0
Q5,2017,25450.0,Semi-Auto,23966.0,Diesel,145.0,56.5,2.0
Q2,2019,20995.0,Manual,2915.0,Diesel,145.0,49.6,1.6
Q5,2017,27450.0,Semi-Auto,21585.0,Petrol,145.0,40.9,2.0
Q7,2020,46036.869,Semi-Auto,1364.0,Diesel,145.0,33.2,3.0
Q7,2020,46036.869,Semi-Auto,1600.0,Diesel,145.0,33.2,3.0
A5,2020,27990.0,Semi-Auto,1432.0,Petrol,145.0,39.8,2.0
A5,2020,30990.0,Semi-Auto,1500.0,Petrol,145.0,39.2,2.0
Q3,2017,18950.0,Semi-Auto,34022.0,Diesel,145.0,56.5,2.0
Q2,2017,22750.0,Automatic,33297.0,Diesel,145.0,58.9,2.0
Q3,2019,29950.0,Manual,1600.0,Diesel,145.0,40.9,2.0
Q3,2019,25420.0,Manual,2204.0,Petrol,145.0,40.9,1.5
Q3,2019,26990.0,Manual,107.0,Diesel,145.0,42.8,2.0
Q7,2016,29990.0,Semi-Auto,57000.0,Diesel,181.10686659420105,47.9,3.0
A4,2017,16990.0,Semi-Auto,28500.0,Diesel,100.01760765008835,70.6,2.0
TT,2020,32490.0,Semi-Auto,2950.0,Petrol,145.0,34.9,2.0
A5,2019,32500.0,Automatic,1000.0,Petrol,145.0,37.7,2.0
Q7,2019,45000.0,Automatic,1000.0,Diesel,145.0,33.6,3.0
A4,2019,26000.0,Automatic,5000.0,Diesel,145.0,48.7,2.0
A5,2019,26500.0,Automatic,6939.0,Petrol,145.0,40.4,2.0
Q5,2019,33500.0,Automatic,1297.0,Diesel,145.0,38.2,2.0
Q3,2019,24990.0,Manual,5000.0,Petrol,145.0,40.9,1.5
Q3,2017,20450.0,Semi-Auto,20500.0,Petrol,150.0,47.9,1.4
A3,2019,23950.0,Semi-Auto,8251.0,Diesel,150.0,50.4,2.0
Q2,2017,17490.0,Manual,26953.0,Petrol,145.0,52.3,1.4
Q3,2017,19490.0,Semi-Auto,38235.0,Diesel,145.0,55.4,2.0
A3,2019,33250.0,Semi-Auto,4620.0,Petrol,150.0,34.5,2.0
A3,2019,22490.0,Manual,4094.0,Petrol,150.0,42.8,1.5
Q5,2015,16490.0,Manual,53894.0,Diesel,165.00000000000006,49.6,2.0
Q7,2016,30495.0,Semi-Auto,22639.0,Diesel,165.00000000000006,48.7,3.0
A4,2016,18990.0,Semi-Auto,64049.0,Diesel,150.0,56.5,2.0
A3,2019,23995.0,Manual,3717.0,Diesel,145.0,51.4,1.6
A6,2019,44990.0,Semi-Auto,7076.0,Diesel,145.0,36.2,3.0
A6,2017,18250.0,Automatic,34235.0,Diesel,145.0,64.2,2.0
A3,2019,23990.0,Semi-Auto,6105.0,Diesel,150.0,50.4,2.0
A3,2016,19495.0,Semi-Auto,15226.0,Diesel,125.0,57.6,2.0
A4,2013,8295.0,Semi-Auto,81913.4209,Diesel,125.0,57.6,2.0
A3,2018,18450.0,Manual,10500.0,Petrol,150.0,60.1,1.0
Q3,2016,20450.0,Semi-Auto,23500.0,Diesel,165.00000000000006,50.4,2.0
A1,2018,14750.0,Manual,22500.0,Petrol,150.0,47.9,1.0
Q5,2017,33950.0,Semi-Auto,30000.0,Diesel,181.10686659420105,42.2,3.0
Q2,2017,16450.0,Manual,29500.0,Petrol,150.0,55.4,1.0
A1,2020,21450.0,Semi-Auto,2500.0,Petrol,150.0,44.1,1.0
A1,2015,9450.0,Manual,62500.0,Diesel,100.01760765008835,80.7,1.6
Q5,2019,31950.0,Semi-Auto,4879.0,Diesel,150.0,38.2,2.0
A3,2016,13490.0,Manual,21114.0,Petrol,100.01760765008835,60.1,1.0
A3,2019,21990.0,Semi-Auto,7617.0,Petrol,150.0,42.2,1.5
Q5,2019,30895.0,Semi-Auto,15342.0,Diesel,150.0,38.2,2.0
TT,2019,46036.869,Semi-Auto,4000.0,Petrol,150.0,30.7,2.5
A3,2013,8990.0,Semi-Auto,75142.0,Petrol,100.01760765008835,57.6,1.4
Q2,2018,18990.0,Manual,8100.0,Petrol,150.0,52.3,1.4
A5,2019,26500.0,Automatic,6612.0,Diesel,145.0,50.4,2.0
Q7,2019,46036.869,Automatic,9898.0,Diesel,145.0,32.8,3.0
Q5,2019,33000.0,Semi-Auto,10949.0,Diesel,145.0,38.2,2.0
A3,2019,24500.0,Semi-Auto,5000.0,Diesel,145.0,50.4,2.0
Q3,2019,34800.0,Semi-Auto,3238.0,Petrol,145.0,37.2,1.5
Q5,2019,36500.0,Semi-Auto,10628.0,Diesel,145.0,38.2,2.0
A3,2016,16900.0,Manual,25158.0,Petrol,125.0,50.4,2.0
A1,2019,22500.0,Semi-Auto,2963.0,Petrol,145.0,44.8,1.5
A3,2019,21900.0,Automatic,11687.0,Petrol,145.0,42.2,1.5
Q7,2019,44500.0,Automatic,12697.0,Diesel,145.0,32.8,3.0
A4,2017,16990.0,Manual,20000.0,Diesel,150.0,67.3,2.0
A1,2016,13490.0,Manual,15534.0,Petrol,100.01760765008835,58.9,1.4
A5,2013,10990.0,Semi-Auto,67000.0,Diesel,125.0,60.1,2.0
A6,2015,15900.0,Semi-Auto,46000.0,Diesel,100.01760765008835,67.3,2.0
A5,2020,26900.0,Semi-Auto,5000.0,Petrol,145.0,39.8,2.0
A5,2020,27900.0,Semi-Auto,5000.0,Petrol,145.0,40.4,2.0
Q7,2020,46036.869,Automatic,5000.0,Diesel,145.0,33.6,3.0
Q2,2017,15900.0,Manual,31000.0,Petrol,150.0,55.4,1.0
Q3,2017,20490.0,Semi-Auto,15000.0,Petrol,150.0,47.9,1.4
Q3,2019,30790.0,Semi-Auto,6119.0,Petrol,150.0,31.7,2.0
A3,2019,32490.0,Semi-Auto,318.0,Petrol,150.0,33.2,2.0
A1,2019,22490.0,Semi-Auto,2813.0,Petrol,150.0,44.8,1.5
A4,2017,19450.0,Semi-Auto,25000.0,Petrol,145.0,50.4,1.4
A1,2016,14995.0,Semi-Auto,19158.0,Petrol,100.01760765008835,57.6,1.4
A5,2019,26500.0,Automatic,8933.0,Diesel,145.0,51.4,2.0
Q5,2019,34000.0,Semi-Auto,5542.0,Diesel,145.0,38.2,2.0
A4,2019,23900.0,Automatic,4418.0,Diesel,145.0,48.7,2.0
A5,2019,31900.0,Automatic,3794.0,Diesel,145.0,45.6,2.0
A5,2019,26500.0,Automatic,6109.0,Diesel,145.0,50.4,2.0
Q5,2019,34000.0,Automatic,5492.0,Diesel,145.0,38.2,2.0
A4,2019,25400.0,Automatic,3258.0,Diesel,145.0,49.6,2.0
A4,2019,23490.0,Semi-Auto,2552.0,Diesel,145.0,50.4,2.0
Q5,2016,22950.0,Manual,52821.0,Petrol,181.10686659420105,35.8,2.0
Q7,2019,46036.869,Semi-Auto,6227.0,Diesel,145.0,33.2,3.0
A4,2019,45950.0,Semi-Auto,3500.0,Diesel,145.0,40.4,3.0
A3,2015,15990.0,Manual,43601.0,Diesel,100.01760765008835,67.3,2.0
A5,2018,26900.0,Semi-Auto,15000.0,Petrol,150.0,50.4,2.0
Q3,2013,13495.0,Semi-Auto,48250.0,Diesel,181.10686659420105,47.9,2.0
Q3,2016,19900.0,Semi-Auto,35252.0,Petrol,181.10686659420105,40.4,2.0
TT,2016,16490.0,Manual,14782.0,Petrol,150.0,47.1,1.8
Q2,2019,25500.0,Manual,1000.0,Diesel,145.0,49.6,1.6
TT,2020,28800.0,Semi-Auto,241.0,Petrol,145.0,40.9,2.0
Q3,2015,19900.0,Semi-Auto,18101.0,Petrol,145.0,47.9,1.4
A3,2020,32500.0,Semi-Auto,3007.0,Petrol,145.0,34.5,2.0
Q3,2020,29990.0,Manual,5000.0,Diesel,145.0,40.9,2.0
Q3,2020,27990.0,Manual,5000.0,Petrol,145.0,39.8,1.5
A3,2019,23950.0,Semi-Auto,4876.0,Diesel,145.0,52.3,1.6
Q2,2019,21950.0,Manual,3193.0,Diesel,145.0,49.6,1.6
A3,2019,22950.0,Manual,6985.0,Diesel,145.0,51.4,1.6
Q3,2019,24990.0,Manual,7100.0,Petrol,145.0,40.9,1.5
A3,2016,20990.0,Semi-Auto,60270.0,Petrol,160.00000000000003,44.1,2.0
Q3,2019,26900.0,Manual,8800.0,Petrol,145.0,39.8,1.5
Q2,2019,23990.0,Manual,100.0,Diesel,145.0,49.6,1.6
Q7,2019,46036.869,Semi-Auto,7077.0,Diesel,145.0,30.1,4.0
A5,2020,27900.0,Semi-Auto,5000.0,Petrol,145.0,40.4,2.0
Q3,2019,36990.0,Semi-Auto,5000.0,Petrol,145.0,32.1,2.0
A3,2019,21890.0,Manual,1489.0,Diesel,145.0,51.4,1.6
A5,2019,29250.0,Automatic,11128.0,Petrol,145.0,39.8,2.0
A4,2019,28990.0,Automatic,7500.0,Diesel,145.0,47.9,2.0
Q5,2019,31490.0,Semi-Auto,6001.0,Diesel,145.0,55.4,2.0
A3,2019,24990.0,Semi-Auto,2346.0,Diesel,145.0,50.4,2.0
A4,2015,13310.0,Automatic,43288.0,Diesel,145.0,53.3,2.0
Q3,2013,14500.0,Semi-Auto,45793.0,Petrol,181.10686659420105,36.7,2.0
A3,2019,22500.0,Semi-Auto,3189.0,Petrol,145.0,44.1,1.5
Q5,2019,36900.0,Semi-Auto,10224.0,Diesel,145.0,38.2,2.0
A3,2019,29900.0,Semi-Auto,4641.0,Petrol,145.0,34.9,2.0
A1,2019,21300.0,Semi-Auto,8253.0,Petrol,145.0,47.1,1.0
Q3,2016,16900.0,Manual,23382.0,Diesel,100.01760765008835,60.1,2.0
A1,2017,12900.0,Manual,14000.0,Petrol,145.0,67.3,1.0
Q3,2019,24990.0,Manual,3000.0,Petrol,145.0,40.9,1.5
Q2,2019,30495.0,Semi-Auto,3350.0,Petrol,145.0,33.2,2.0
Q3,2019,24990.0,Manual,3338.0,Petrol,145.0,40.9,1.5
Q3,2019,32990.0,Semi-Auto,5000.0,Diesel,145.0,47.1,2.0
TT,2019,26990.0,Automatic,5214.0,Petrol,145.0,40.9,2.0
Q5,2019,35950.0,Semi-Auto,4042.0,Diesel,145.0,38.2,2.0
Q2,2019,27990.0,Automatic,5000.0,Diesel,145.0,44.8,1.6
Q5,2019,39950.0,Semi-Auto,5937.0,Diesel,145.0,38.2,2.0
A5,2016,16900.0,Semi-Auto,30275.0,Petrol,181.10686659420105,42.2,2.0
Q3,2019,27900.0,Manual,4551.0,Petrol,150.0,40.9,1.5
A1,2017,13400.0,Semi-Auto,31597.0,Petrol,100.01760765008835,57.6,1.4
A3,2019,22690.0,Semi-Auto,4520.0,Petrol,145.0,43.5,1.5
A1,2019,22490.0,Semi-Auto,2221.0,Petrol,145.0,44.8,1.5
A3,2019,23490.0,Semi-Auto,6777.0,Petrol,150.0,42.2,1.5
A3,2016,13900.0,Semi-Auto,31525.0,Petrol,100.01760765008835,55.4,1.4
A1,2018,19490.0,Semi-Auto,11259.0,Petrol,145.0,55.4,1.4
A3,2017,13295.0,Manual,32525.0,Diesel,100.01760765008835,70.6,2.0
Q5,2017,25950.0,Semi-Auto,27923.0,Diesel,145.0,56.5,2.0
TT,2019,27750.0,Automatic,1493.0,Petrol,145.0,35.3,2.0
A4,2019,24990.0,Automatic,8499.0,Diesel,145.0,48.7,2.0
Q3,2019,32950.0,Automatic,1000.0,Petrol,145.0,32.1,2.0
A5,2019,29950.0,Automatic,5000.0,Petrol,145.0,39.8,2.0
A3,2019,22450.0,Manual,100.0,Diesel,145.0,55.4,2.0
A4,2019,23900.0,Automatic,8362.0,Petrol,145.0,39.8,2.0
Q5,2019,29990.0,Automatic,11844.0,Diesel,145.0,39.2,2.0
A4,2019,26490.0,Automatic,1000.0,Diesel,145.0,47.9,2.0
A3,2019,22490.0,Semi-Auto,5400.0,Diesel,145.0,52.3,1.6
A1,2014,12990.0,Manual,13442.0,Petrol,125.0,52.3,1.4
Q3,2016,18995.0,Semi-Auto,35292.0,Diesel,165.00000000000006,50.4,2.0
A3,2016,11995.0,Manual,35500.0,Petrol,100.01760765008835,60.1,1.0
Q2,2018,19695.0,Manual,19886.0,Petrol,150.0,50.4,1.4
A1,2016,14895.0,Manual,21072.0,Petrol,100.01760765008835,70.6,1.4
A3,2016,16947.0,Automatic,11861.0,Petrol,100.01760765008835,57.6,1.4
A5,2016,16267.0,Manual,60431.0,Diesel,160.00000000000003,53.3,2.0
Q7,2014,24500.0,Semi-Auto,37252.0,Diesel,181.10686659420105,39.2,3.0
Q3,2019,27900.0,Manual,3061.0,Petrol,145.0,39.8,1.5
Q3,2018,23495.0,Semi-Auto,11831.0,Petrol,145.0,47.9,1.4
A3,2016,16495.0,Manual,21774.0,Petrol,100.01760765008835,58.9,1.4
A5,2019,30000.0,Automatic,9333.0,Petrol,145.0,37.7,2.0
Q5,2018,27900.0,Semi-Auto,17289.0,Diesel,150.0,55.4,2.0
A3,2019,23900.0,Manual,1529.0,Diesel,150.0,52.3,1.6
Q3,2017,22500.0,Semi-Auto,33200.0,Diesel,150.0,55.4,2.0
Q5,2014,17500.0,Manual,41034.0,Diesel,181.10686659420105,47.9,2.0
A3,2017,16300.0,Semi-Auto,22122.0,Diesel,145.0,74.3,1.6
Q7,2019,46036.869,Semi-Auto,17315.0,Diesel,145.0,32.1,3.0
A3,2016,13500.0,Automatic,42574.0,Petrol,100.01760765008835,60.1,1.4
A3,2019,25900.0,Semi-Auto,2867.0,Diesel,145.0,51.4,2.0
A3,2019,23500.0,Manual,5669.0,Petrol,145.0,42.2,1.5
Q5,2019,43990.0,Automatic,5401.0,Diesel,145.0,36.2,2.0
Q2,2019,23490.0,Automatic,3953.0,Diesel,145.0,46.3,1.6
Q3,2019,29290.0,Manual,5000.0,Diesel,145.0,40.9,2.0
Q3,2019,31990.0,Semi-Auto,5000.0,Petrol,145.0,32.1,2.0
A4,2019,23490.0,Semi-Auto,5000.0,Petrol,145.0,39.8,2.0
A4,2019,22990.0,Semi-Auto,4023.0,Diesel,145.0,50.4,2.0
A1,2017,11950.0,Manual,25800.0,Petrol,150.0,67.3,1.0
A3,2019,32499.0,Semi-Auto,4500.0,Petrol,150.0,34.5,2.0
A4,2017,17599.0,Semi-Auto,29747.0,Diesel,100.01760765008835,62.8,2.0
A3,2019,21500.0,Manual,5000.0,Diesel,145.0,51.4,1.6
A3,2019,30950.0,Semi-Auto,6207.0,Petrol,145.0,34.5,2.0
A3,2019,32490.0,Semi-Auto,6123.0,Petrol,145.0,34.5,2.0
A3,2019,32490.0,Semi-Auto,5171.0,Petrol,145.0,34.5,2.0
Q2,2019,26700.0,Semi-Auto,4256.0,Petrol,145.0,33.2,2.0
A1,2016,13800.0,Manual,31450.0,Petrol,100.01760765008835,55.4,1.4
A3,2017,17400.0,Manual,24200.0,Petrol,145.0,54.3,1.5
Q3,2017,20900.0,Semi-Auto,22000.0,Petrol,145.0,47.9,1.4
A3,2017,15000.0,Manual,13078.0,Diesel,145.0,67.3,2.0
A1,2018,17700.0,Manual,10900.0,Petrol,145.0,54.3,1.4
Q7,2018,46036.869,Automatic,26612.0,Diesel,145.0,39.2,4.0
A4,2019,26800.0,Automatic,8394.0,Diesel,145.0,47.9,2.0
A4,2019,25500.0,Automatic,500.0,Diesel,145.0,49.6,2.0
Q5,2016,23695.0,Semi-Auto,14618.0,Diesel,181.10686659420105,47.1,2.0
Q7,2015,28500.0,Automatic,61287.0,Diesel,181.10686659420105,47.9,3.0
Q7,2019,41000.0,Automatic,7476.0,Diesel,145.0,33.2,3.0
A5,2016,18995.0,Semi-Auto,24059.0,Diesel,160.00000000000003,52.3,2.0
A3,2016,18900.0,Semi-Auto,31574.0,Petrol,181.10686659420105,42.8,1.8
A4,2017,21400.0,Semi-Auto,31169.0,Diesel,145.0,65.7,2.0
A3,2016,17900.0,Manual,35000.0,Petrol,100.01760765008835,56.5,1.4
A1,2016,12800.0,Manual,45454.0,Petrol,100.01760765008835,56.5,1.4
A1,2019,21490.0,Manual,5014.0,Petrol,145.0,50.4,1.0
A3,2019,22490.0,Manual,9946.0,Petrol,145.0,42.2,1.5
A1,2015,12995.0,Semi-Auto,47887.0,Petrol,100.01760765008835,56.5,1.4
Q3,2019,29950.0,Semi-Auto,14401.0,Petrol,145.0,31.7,2.0
Q2,2017,22000.0,Semi-Auto,38270.0,Diesel,125.0,58.9,2.0
Q5,2014,23900.0,Automatic,46987.0,Diesel,181.10686659420105,41.5,3.0
Q7,2016,34999.0,Semi-Auto,36461.0,Diesel,100.01760765008835,88.2063,3.0
A4,2017,17612.0,Semi-Auto,29399.0,Petrol,145.0,50.4,2.0
A4,2017,15950.0,Manual,18300.0,Diesel,145.0,74.3,2.0
Q7,2018,45950.0,Semi-Auto,18000.0,Diesel,145.0,32.8,3.0
Q7,2017,45450.0,Semi-Auto,31800.0,Diesel,145.0,39.2,4.0
Q7,2019,43990.0,Semi-Auto,7500.0,Diesel,145.0,33.2,3.0
A1,2018,15490.0,Manual,6500.0,Petrol,145.0,55.4,1.4
Q5,2018,36400.0,Automatic,14504.0,Petrol,145.0,34.0,3.0
A3,2019,22500.0,Automatic,1863.0,Petrol,145.0,40.9,2.0
A3,2015,11900.0,Semi-Auto,38000.0,Diesel,100.01760765008835,64.2,2.0
A4,2016,17400.0,Semi-Auto,36780.0,Diesel,100.01760765008835,65.7,2.0
A3,2019,23495.0,Semi-Auto,5000.0,Petrol,145.0,43.5,1.5
Q2,2017,19400.0,Semi-Auto,16235.0,Petrol,145.0,54.3,1.4
Q5,2019,33900.0,Semi-Auto,12139.0,Diesel,145.0,38.2,2.0
A3,2019,21900.0,Manual,2442.0,Diesel,145.0,51.4,1.6
A1,2017,13745.0,Semi-Auto,28112.0,Petrol,150.0,57.6,1.4
Q3,2017,22945.0,Semi-Auto,22796.0,Petrol,150.0,42.2,2.0
A3,2015,16245.0,Semi-Auto,20396.0,Petrol,150.0,48.7,1.8
A1,2016,16950.0,Manual,20863.0,Petrol,100.01760765008835,70.6,1.4
Q2,2019,20000.0,Manual,741.0,Diesel,145.0,49.6,1.6
Q3,2019,26000.0,Manual,4158.0,Petrol,145.0,40.9,1.5
Q3,2019,26000.0,Manual,3204.0,Petrol,145.0,40.9,1.5
A4,2019,26500.0,Semi-Auto,6497.0,Petrol,145.0,38.7,2.0
Q3,2017,21495.0,Semi-Auto,18804.0,Petrol,145.0,47.9,1.4
Q3,2017,15995.0,Manual,39659.0,Diesel,145.0,61.4,2.0
A5,2019,30000.0,Automatic,500.0,Petrol,145.0,37.7,2.0
A5,2019,28500.0,Automatic,9357.0,Petrol,145.0,40.4,2.0
A4,2019,24000.0,Manual,2411.0,Petrol,145.0,39.2,2.0
A5,2019,36500.0,Automatic,500.0,Petrol,145.0,37.2,2.0
A5,2019,27500.0,Automatic,500.0,Diesel,145.0,49.6,2.0
A1,2014,10700.0,Manual,35700.0,Petrol,125.0,52.3,1.4
Q5,2017,28900.0,Semi-Auto,27898.0,Petrol,150.0,40.4,2.0
A3,2016,16900.0,Manual,29898.0,Petrol,100.01760765008835,60.1,1.4
Q7,2019,43700.0,Semi-Auto,5900.0,Diesel,150.0,33.2,3.0
Q3,2016,14900.0,Manual,45202.0,Petrol,125.0,50.4,1.4
Q2,2019,21600.0,Manual,4157.0,Diesel,145.0,49.6,1.6
A4,2019,25000.0,Automatic,2142.0,Petrol,145.0,39.2,2.0
A3,2019,21800.0,Manual,4577.0,Diesel,145.0,51.4,1.6
Q3,2018,24445.0,Semi-Auto,33121.0,Petrol,150.0,40.4,2.0
Q2,2019,20000.0,Manual,2011.0,Diesel,145.0,49.6,1.6
Q2,2017,18900.0,Automatic,20887.0,Petrol,145.0,52.3,1.4
Q2,2019,28400.0,Automatic,2879.0,Petrol,145.0,33.2,2.0
Q2,2017,21995.0,Semi-Auto,9706.0,Petrol,145.0,52.3,1.4
A3,2019,22200.0,Automatic,1849.0,Diesel,145.0,52.3,1.6
Q3,2019,26700.0,Automatic,2047.0,Diesel,145.0,48.7,2.0
Q5,2019,31000.0,Semi-Auto,3119.0,Diesel,145.0,38.2,2.0
Q5,2018,33445.0,Semi-Auto,8301.0,Petrol,145.0,40.4,2.0
Q5,2019,35945.0,Semi-Auto,5152.0,Petrol,145.0,32.1,2.0
Q5,2017,27245.0,Semi-Auto,35847.0,Diesel,145.0,55.4,2.0
A3,2019,23800.0,Manual,5472.0,Diesel,145.0,55.4,2.0
A4,2017,19495.0,Manual,4337.0,Petrol,145.0,51.4,1.4
Q3,2016,18495.0,Manual,27838.0,Petrol,145.0,49.6,1.4
Q3,2019,28790.0,Semi-Auto,3150.0,Petrol,145.0,38.2,1.5
Q5,2019,35290.0,Semi-Auto,2414.0,Diesel,145.0,38.2,2.0
A3,2019,25000.0,Semi-Auto,6420.0,Diesel,145.0,50.4,2.0
Q7,2016,31495.0,Semi-Auto,39889.0,Diesel,160.00000000000003,48.7,3.0
A3,2017,25400.0,Semi-Auto,21572.0,Petrol,150.0,43.5,2.0
A3,2020,32400.0,Semi-Auto,1261.0,Petrol,145.0,34.5,2.0
Q2,2020,28900.0,Manual,1201.0,Diesel,145.0,46.3,1.6
A4,2018,20945.0,Semi-Auto,8684.0,Petrol,145.0,50.4,1.4
A5,2019,27490.0,Semi-Auto,10372.0,Petrol,145.0,39.8,2.0
Q7,2017,34995.0,Semi-Auto,28542.0,Diesel,150.0,47.9,3.0
A5,2018,27995.0,Semi-Auto,10312.0,Diesel,150.0,51.4,3.0
A4,2017,19945.0,Semi-Auto,33295.0,Petrol,150.0,52.3,2.0
Q3,2018,20745.0,Manual,12245.0,Petrol,150.0,49.6,1.4
A1,2019,20950.0,Semi-Auto,3701.0,Petrol,150.0,40.9,2.0
A3,2019,33990.0,Semi-Auto,262.0,Petrol,150.0,33.2,2.0
A3,2019,31490.0,Semi-Auto,288.0,Petrol,150.0,34.9,2.0
A3,2019,24490.0,Semi-Auto,8877.0,Petrol,150.0,42.2,1.5
A1,2017,14245.0,Manual,8908.0,Petrol,150.0,67.3,1.0
A5,2017,22945.0,Semi-Auto,15655.0,Petrol,150.0,53.3,2.0
A1,2019,21445.0,Semi-Auto,5844.0,Petrol,150.0,40.4,2.0
Q7,2019,46036.869,Automatic,5489.0,Diesel,145.0,32.8,3.0
A5,2019,27400.0,Automatic,3904.0,Petrol,145.0,40.4,2.0
Q3,2020,30900.0,Manual,924.0,Diesel,145.0,40.9,2.0
Q2,2020,30900.0,Semi-Auto,828.0,Diesel,145.0,46.3,2.0
A4,2019,21700.0,Manual,8022.0,Petrol,145.0,39.2,2.0
Q3,2020,36900.0,Semi-Auto,2183.0,Petrol,145.0,39.8,1.5
A4,2020,40900.0,Semi-Auto,1964.0,Diesel,145.0,40.4,3.0
A5,2019,35200.0,Automatic,8503.0,Petrol,145.0,37.2,2.0
